,Symbol,PE,EPSGrowth,RevenueGrowth,logMarketCap,PS,Sector,Sharpe,std,LiquidityRate,CorWithBenchMark
0,ACC,17.805195267582352,0.022123893805309654,0.012826170168662993,9,7.133801237161849,Real Estate,-0.9576923290354465,0.1662551933619871,0.5643121054318371,0.09118800980174611
0,ACCO,10.381355932203391,0.388235294117647,0.2515573823132747,9,0.6008899153505582,Industrials,-0.2584999703272226,0.2930660949645194,0.5999707965754061,0.34170637188352426
0,ACER,-3.560602080017789,-0.6164926108374383,-1.0,8,inf,Healthcare,0.3876177424345008,1.0692701410942356,0.1984165740448731,0.10850787153668219
0,ACGL,28.682390249000402,-0.3041880005251411,0.2061164059291979,10,2.2436103879573506,Financial Services,0.402510479171131,0.1411562575741564,0.3623710353930798,0.2753673723494812
0,ACGLO,22.963830688619694,-0.43286101590874215,0.2061164059291979,10,2.791632259415732,Financial Services,0.2573662474209894,0.05441901482581794,0.017109407786742973,0.0469181859467427
0,ACGLP,22.729323318246102,-0.43286101590874215,0.26073807520282033,10,2.7175721600784453,Financial Services,2.695142378079443,0.062472444285985834,0.014500543097076175,0.10217617091087518
0,ACH,1659.2920353982302,1.1730769230769227,0.2499920348740217,10,0.1054625157232477,Basic Materials,1.6435973127144052,0.4476286478798789,0.006296994911825129,0.3120992682130009
0,ACHC,14.142856350192776,-0.05714285714285719,0.009036918240828428,9,1.0502610540095714,Healthcare,-0.017872955332155927,0.4422932473655777,1.8385104228230007,0.24323909281367675
0,ACHV,-8.32810450059894,-0.5476396289463159,-1.0,9,inf,Healthcare,-0.8402826675406851,0.9058152088178066,0.008899797044374585,0.03529668396921388
0,ACIU,-27.76460468730528,-0.3050187265917603,-0.12746618419919015,8,43.94390282002291,Healthcare,-0.03361738665095535,0.48015131233233294,0.07187831790183254,0.18596476552524432
0,ACIW,32.66666799351788,2.4431137724550895,0.01838518605430441,9,2.645968443858422,Technology,0.8122985011623692,0.2726140753154899,0.38519046276904495,0.22841365610475464
0,ACLS,18.954248366013072,3.0263157894736836,0.5377968387145105,9,2.502516449670117,Technology,2.3708777438407664,0.43370800645715185,1.0925816261014536,0.27943664079734315
0,ACM,12.53020139348587,0.041958041958041835,0.045522081808300294,9,0.29889849250624273,Industrials,0.015371034487275585,0.2637490207559254,0.6262297913746416,0.4630570652493737
0,ACMR,47.00089525514772,0.0,0.3337473968799094,8,2.9302085918168643,Technology,-0.09495851278964264,0.6581820017855936,0.250530660832824,-0.22582292662077455
0,ACN,25.081699346405227,0.08510638297872349,0.03963427311967894,11,2.813627238470463,Technology,2.3704389699583626,0.13268790143233306,0.2667371742659489,0.4126870108655177
0,ACNB,16.665729648996837,-0.016691538163930802,0.22657881398884946,8,4.229653606024529,Financial Services,-0.2931673369632582,0.2060713932487926,0.09181387347071149,0.2876488726152656
0,ACOR,-4.483470969292086,6.11764705882353,0.13218989185933053,9,2.4513569561228756,Healthcare,0.12545233605684825,0.7971152794738338,1.3199574821240918,0.23141561808652777
0,ACRE,11.944444091231734,-0.23943661971830976,0.02751235950074268,8,13.19119788405206,Real Estate,-0.5615674197390959,0.1492373620059497,0.2398068018644034,0.2349429657251889
0,ACRX,-1.8468468038885442,0.12965601465499715,-0.5393789249294233,8,29.66890727863708,Healthcare,-0.1750371006281048,1.1650190972606889,1.2178708191110852,0.07717507441212533
0,ACTG,9.534883499145515,-1.4056603773584904,-0.5716933313250251,8,3.1373209545559404,Industrials,-0.7328123729943701,0.5458422735256632,0.8642169022990638,0.19066944545477232
0,ACU,16.460992258491245,-0.12962962962962962,0.04797116735993794,7,0.6334427492399447,Consumer Defensive,-0.039194160591528936,0.3759962694629432,0.20389943047921344,0.015719950080465225
0,ACY,2.9826254458040804,5.6410256410256405,0.3092058924340755,7,1.7502437371803217,Industrials,0.9579263137451627,0.5470149108475334,0.14409018638201385,0.041192948901073556
0,ADAP,-7.870588302612304,-0.15841584158415833,1.664671080433864,9,26.543299275064115,Healthcare,1.0950420938312915,0.567429535514903,0.16025530420770065,0.08339696342116568
0,ADBE,40.706019931369354,0.4304635761589405,0.24717607008709644,10,12.148092649326406,Technology,3.2251322277165664,0.21501981496179867,0.4038200654511008,0.27941853564851427
0,ADC,18.904762128333907,0.07480314960629919,0.27344936466834924,9,30.3128867228681,Real Estate,0.7233101518520243,0.1564736201175218,0.28572232122797725,0.19540605016129298
0,ADES,7.496124090150345,-0.7044944334997938,-0.29493105764292205,8,5.421620844253566,Industrials,0.033334536149595105,0.3773445159142535,0.6177257692043575,0.2101910397212826
0,ADI,19.06837561191657,0.5244299674267099,0.5333898987230115,10,9.69631195324125,Technology,1.1234608183238588,0.2027935352304512,0.4736933649753422,0.34056956913949077
0,ADM,16.475410148745677,0.12442396313364057,-0.024347993455875277,10,0.37602433638314997,Consumer Defensive,-0.6990551017315645,0.1892263549123736,0.566463774977494,0.2154095529390223
0,ADMA,-1.7037037188413913,0.17391304347826073,1.1349292756417597,8,17.81996028662312,Healthcare,-0.5458453325976399,0.6511399114915436,0.055742760472322336,-0.007024827236035719
0,ADMP,-4.888888994852702,-0.42307692307692313,1.0193548696025845,8,51.02088775262542,Healthcare,0.49680064213571357,0.7122498507023205,0.5081472404767522,0.03142427671350804
0,ADMS,-8.481107851119726,0.4332129963898919,-0.0017482517482517483,9,2670.8491756924154,Healthcare,1.7506932548723477,0.5956479280995405,0.8398482694104394,0.09504370512464233
0,ADNT,9.376484198128527,-6.539473684210525,-0.03436569386539607,9,0.45106513552237587,Consumer Cyclical,1.3214937831623872,0.2748727568933016,0.8006566755596531,0.25154886676564836
0,ADP,29.981911829275678,0.0779944289693594,0.06102264351463001,10,4.108281666460274,Industrials,0.6803956878219252,0.19440240048089566,0.5848972886153168,0.3328818996754595
0,ADS,13.134813702796118,0.14353219137625514,0.08143623653353133,10,1.6805051494912848,Financial Services,0.3629281578791459,0.2420597913291008,1.0788826051140783,0.4184015341726702
0,ADSK,-157.22387513118002,32.49999999999997,-0.18893015454654366,10,11.79391225523551,Technology,1.2327969956884588,0.30506480892298227,0.9086706829370265,0.2876072795684751
0,ADTN,21.444443596733944,0.04651162790697666,0.047298835863507235,8,1.2944217210842017,Technology,-0.54367994027248,0.2679799680218494,0.853075292357922,0.3035693218047806
0,ADUS,21.812500953674316,0.13475177304964533,0.06246006868186719,8,1.3094346188851833,Healthcare,-0.0987588727650692,0.3239092782784447,0.24299327700038414,0.2655084052511956
0,ADVM,-2.8294574382693267,-0.5993788819875776,0.27079037800687283,8,182.10004875021554,Healthcare,0.36027130425500803,0.5175007184489551,0.2554595172705999,0.17397875549649125
0,ADXS,-1.2424242204057876,0.11057692307692316,2.0116354632056823,9,507.25107955144813,Healthcare,-0.9856667134980603,0.6298556807188562,0.07261572591202645,0.10676784439010863
0,AE,123.7827175407721,5.741935483870957,0.2023755388617058,8,0.14103680627128,Energy,0.24792149354448506,0.35074211623573526,0.11086601972533894,0.3185038570679833
0,AEB,20.09565501709689,3.4749077490774902,0.0819339546842359,9,0.15427890374049327,Other,0.7581970727101381,0.09466764706047567,0.004869376961404547,0.06413085258551428
0,AEE,20.767605472618428,0.05576208178438659,0.01662277814351547,10,2.472197064304824,Utilities,1.03836528733024,0.12153065412687049,0.5260387968562771,0.07782298511402536
0,AEF,4.865543051488542,0.6759301581497394,0.011361324859471823,8,228.20123969802322,Financial Services,2.8487282493952937,0.16968580973460626,0.05606194080791867,0.24282499457424211
0,AEG,5.2362496121320765,3.4749077490774902,1723.855147823503,10,0.23191077269926877,Financial Services,0.46588492399069253,0.2511807762624794,0.08595804698255449,0.3198430385314537
0,AEHL,-0.5101683738892484,-0.7252535118651628,0.03533502573244556,7,0.05454171276127237,Industrials,0.0620618926432306,0.7036226080413753,0.3425304257440995,0.06881108553580774
0,AEHR,-19.35714312962123,-0.7644683714670255,0.3032204675539618,7,3.639637271593698,Technology,0.1849264930671124,0.7497866917916889,0.9086160944274927,0.17402648403419
0,AEIS,14.29621912852055,0.5256410256410255,0.38723682251955743,9,3.9344907501579005,Industrials,0.7071931376530647,0.3271905896645948,1.169162486256356,0.38980898764085326
0,AEL,9.853968544611856,1.202797202797203,0.7835780529419728,9,0.9896945521926929,Financial Services,1.4069112819672245,0.26171528474479083,0.5166879393647413,0.5169014370178078
0,AEM,45.55882472617953,0.7894736842105265,0.04881228977959361,10,4.992678713963125,Basic Materials,0.24477859600890195,0.2970283469143326,0.6222024316411069,-0.12373031845475889
0,AEMD,-1.7692307692307692,-0.2613636363636364,-0.5577651899676507,8,658.2536696784886,Healthcare,-0.5757555314471263,1.2486296998675392,0.15192334335681923,0.009122446679213674
0,AENZ,28.78338363828574,-0.2895291637385804,-0.060199029121711586,8,0.08991703238531006,Industrials,-0.6627214676401563,0.8838642828204922,0.23294837921104142,0.07347340411344361
0,AEO,17.05405432898719,-0.11199999999999992,0.024991708898282946,9,0.9227623651636169,Consumer Cyclical,0.5349212811380191,0.40387502315207663,1.8744161108921964,0.2085431598269795
0,AEP,19.994535602507042,-0.07106598984771569,-0.05831466230364894,10,2.3702181510455476,Utilities,1.5727846737476718,0.10951498735949955,0.4415651998070453,0.035225882419831045
0,AER,8.173912948703174,0.15205724508050103,-0.04093039564912222,9,1.488066113512917,Industrials,1.434781413547651,0.16095216716557637,0.8036019828174922,0.5332569995891029
0,AES,9.972476959228517,0.12371134020618545,-0.22493743559546592,9,0.6884460633083717,Utilities,-0.3377978889992689,0.21072816069657976,0.838004050167924,0.13818292213372563
0,AEY,-14.682539871760778,-3.0956340956340958,0.2599491341444944,7,0.3640093659888243,Technology,-0.49118441604375424,0.3159147499643488,0.23940126838493636,0.05492499586254277
0,AEYE,-3.292452053666968,-0.4648017621145374,1.7552403031384993,7,16.317594657244648,Technology,0.2176362233133518,1.148705836711984,0.04872200870271974,0.014412115764050513
0,AEZS,-1.7897092433761608,-0.44125,0.013172338090010977,8,323.5797314750675,Healthcare,-0.21266488531634925,1.5315848462824098,0.7493590902012969,0.062262232813197205
0,AFG,16.618901927296708,0.08970099667774087,0.056478916589719916,9,1.345867354198349,Financial Services,1.4989482076747294,0.15702641358811315,0.3782273285744229,0.3804280070428139
0,AFI,81.14286150251115,-0.58,-0.049865906805229634,8,0.31168818966210826,Industrials,-0.44967157986921935,0.37027563098108945,0.9748125862443414,0.2865533905113921
0,AFL,12.994117736816406,-1.3061447348531251e-16,-0.03485254691689008,10,1.3973202187132439,Financial Services,2.2961663006131126,0.11241951917594455,0.45183914355891935,0.4583061431119492
0,AFMD,-1.6784782094266542,-0.2522313127556712,-0.6816598036110231,8,81.23343030672255,Healthcare,-0.535005669959026,0.7120529686633776,0.3819765929384595,0.11979411012624687
0,AG,-142.5000031789144,-1.369230769230769,-0.09274049993347167,9,6.930292887614627,Basic Materials,-0.30517211805126865,0.5434362931580925,1.740753813008448,-0.11111829489624592
0,AGCO,23.798014154497363,0.217741935483871,0.12090952027528507,9,0.6708417437515989,Industrials,1.1384181076573703,0.19764642032547783,0.7714610038568878,0.49488602071758253
0,AGEN,-2.6967212802073997,-0.1700680272108845,0.8994599948443522,8,16.66606117932948,Healthcare,-0.37398107115719653,0.57849485998036,0.6618672835575106,0.04978881935895769
0,AGFS,15.240423836743044,-2.2831372549019604,0.02728770143233815,8,2.186006292888058,Consumer Defensive,3.625385936470089,0.5246230082278627,0.2570402388955523,0.0061732662234577785
0,AGI,59.7272742878307,-2.288056206088993,0.1256739941932808,9,4.7061846460676495,Basic Materials,-0.21501738791257488,0.48045315251019965,0.7520804886112381,-0.09599574744567772
0,AGIO,-8.568249258160238,0.33465346534653473,-0.3846076804212213,9,78.45100086279575,Healthcare,0.7132040122189034,0.4525593688962054,0.8080987333038346,0.23153191833122377
0,AGLE,-3.0055248934919665,0.12282878411910653,0.12467588591184096,8,48.702938817876145,Healthcare,0.27029433750568665,0.6800266837446577,0.12743586203917864,0.05037443522631561
0,AGM,12.829268540793318,0.22754491017964065,0.08969031118189397,8,4.861306482584754,Financial Services,1.0922815798460206,0.32054863300575404,0.41427082711561997,0.3381821250067454
0,AGNC,7.914062589406967,0.08474576271186428,0.2440828402366864,10,12.879397261938825,Real Estate,0.642854037048058,0.13570347451396494,0.7597039926372009,0.12173583279716559
0,AGNCN,9.216392678456286,-0.35634426869303704,0.2440828402366864,9,10.511099164980422,Real Estate,0.4167551261827058,0.08400620566544667,0.05945208689628646,0.1921332040353399
0,AGO,7.0331265467294255,0.06858407079646009,-0.025,9,2.2315444153360624,Financial Services,-0.6168911039916734,0.21142088715082127,1.3934929816908148,0.3685121723829471
0,AGR,23.07727293534712,0.11675126903553297,-0.009139248919906947,10,3.2820537243712216,Utilities,2.323741907394407,0.1408119944821994,0.10266694302415301,0.1793690675451765
0,AGRO,128.64197625054254,4.062499999999999,0.0910777698246687,9,1.4125812205689068,Consumer Defensive,-0.1930213409737567,0.28860918638697214,0.5616332882178261,0.23468556836087578
0,AGTC,-5.999999841054279,-2.0526315789473686,-0.16655053736196448,8,3.844908908906943,Healthcare,-1.0915766580789192,0.5707676708899859,0.5863370014794715,0.09957798079818668
0,AGX,8.401109198325223,0.45822102425876,0.6334087472022262,8,1.0774527512259982,Industrials,-0.819391425015791,0.4386555607111456,1.5782510571185093,0.26808219781840675
0,AGYS,-21.275862332048085,0.6111111111111112,0.06074805177541831,8,2.321313269876573,Technology,0.5265950169359066,0.2602322236710999,0.21592073040784132,0.23419434832136146
0,AHH,15.71717214102697,-0.029411764705882377,0.17178241771000638,8,3.0703863544307253,Real Estate,0.3126294215919809,0.18060546025719496,0.5425502618055824,0.24121821691462114
0,AHPI,-3.281792243146189,0.35543199315654406,-0.06788006070345008,6,0.239020885191872,Healthcare,0.021746661752093898,0.6696702913848959,1.079862890356726,-0.0330698570022385
0,AHT,4.81898387964221,1.103658536585366,-0.03536962406579435,10,13.42681021995535,Real Estate,-0.44057526360457083,0.3410371173312733,0.021268693116132723,0.25112020184380546
0,AIG,26.785714285714285,-25.88888888888884,-0.05353148576411267,10,1.056508075241034,Financial Services,-0.5070477293890329,0.16778247019688963,0.683833493913389,0.28819150292124524
0,AIKI,-1.8446438152390665,-1.0842056082902636,0.40935005701254273,8,393.4889991148053,Healthcare,0.29303328370151893,1.2713545284807406,0.25144320194199565,-0.07778307210958013
0,AIM,-1.242466507340256,-0.3755126512762119,-0.3082706766917293,8,7968.365467297347,Healthcare,-0.6003680120141279,0.8207526651824211,0.020245901932727687,0.1301785045362533
0,AIMC,24.512195121951223,0.31410256410256393,0.236746479787165,9,3.938494175307697,Industrials,1.2994101632588184,0.2606147113339324,0.17965878668240431,0.36965794690431314
0,AIN,37.93209923638238,-0.05263157894736847,0.10755809853059413,9,2.2771762086983194,Consumer Cyclical,1.3644033401432256,0.2222857023143104,0.32591438718218413,0.4855572475661662
0,AINC,13.158333036634659,0.28571428571428564,0.20657624210510747,8,3.7526051001430174,Financial Services,2.3672633772140776,0.4880201505309634,0.03303512968101815,0.09255201144548839
0,AINV,8.968749642372131,-0.09859154929577464,-0.26302650462810573,9,3.985894900851858,Financial Services,-0.3226454936386138,0.14609860493151236,0.5081019575686611,0.28835323738966057
0,AIR,26.36673119284427,0.1613178294573643,0.06315409599422592,9,0.7860739404552657,Industrials,0.7630787961561183,0.23805426620167572,0.4882506457079843,0.5149038511735442
0,AIRG,37.577770301189126,-0.48702127659574457,0.1401510945364363,7,1.819362657443949,Technology,-0.6181774407265492,0.5706643230445382,2.3144929120705813,0.12069950111560157
0,AIRI,-0.7545514492696773,0.09093084469968889,-0.25474108944182916,7,1.106364645552293,Industrials,-0.5889310015124957,0.7317944140907738,0.2735559728484605,0.066644476412714
0,AIRT,22.282484668796343,-1.9355575288595712,0.0017523622152488148,7,0.3163319587755387,Industrials,0.20251731821276292,0.4710013061991038,0.07871007782137332,-0.013162401238930664
0,AIT,21.645570103126236,0.2248062015503876,0.02949796541119651,9,1.0299420944808622,Industrials,0.6261133715256673,0.20510273904988008,0.4436704823772844,0.5541434163320857
0,AIV,2.978488863730917,-0.34093278186892634,0.009622896529009273,8,0.87548638141907,Real Estate,-0.20118158923354695,0.13604456098353587,5.332806422899627,0.14872671366387163
0,AIZ,25.74619351304727,-0.10454545454545452,-0.11207426211248128,9,0.9538490337530592,Financial Services,0.3719313472838994,0.19196592433485146,0.6469105713564943,0.43995341787079806
0,AJG,20.76797360688253,0.11678832116788314,0.10095088296275112,10,2.159111491999839,Financial Services,1.780261741573135,0.11870852761815172,0.39605688016922425,0.40243254616035035
0,AJRD,42.41889507262115,0.033529741863075245,0.06580366774541532,9,1.3485513102940523,Industrials,2.0081023395394086,0.345964030915034,0.642618357369635,0.2732400000019591
0,AJX,9.369503708205743,-0.0838549736597459,0.10506156727004483,8,8.223617637580237,Real Estate,0.21179580622400662,0.13711044754755033,0.22123425984472234,0.3138274411012714
0,AKAM,24.858777577640446,-0.029629629629629655,0.06963401193735687,10,4.428607762497496,Technology,-0.10878157507149441,0.3442001473435991,1.137775305029197,0.2073534938391859
0,AKBA,-7.802083094914755,-0.4666666666666666,114.95048859934853,9,14.09635105950112,Healthcare,0.8360227991556853,0.49782190833989154,0.2719918093373896,0.15527974928380017
0,AL,7.074780058651026,0.9825581395348838,0.06858437481281557,9,3.5731852931323296,Industrials,1.6656871968035758,0.2207782176955697,0.5418287056334752,0.47982768497300876
0,ALB,28.028259277343754,0.1794871794871793,0.14745725296139292,10,5.146089397063912,Basic Materials,1.874578055787519,0.2413717202775334,0.864346249518018,0.3498234355650906
0,ALBO,-8.212698679121713,-0.4701340644922539,-0.9999120028159099,8,487633.6501837095,Healthcare,0.5415354315904586,0.6427612152160704,0.12716171559385148,0.0691910556394752
0,ALCO,-23.34200802891706,-2.982025633010316,-0.09963521873006186,8,1.7546148468166112,Consumer Defensive,0.34144427740841743,0.2890557925422066,0.09825830931237925,0.2566068640523305
0,ALE,22.15820995729361,0.07028753993610201,0.05941628722848399,9,2.70889338890871,Utilities,1.2707670442898988,0.1322669173808064,0.4162734314683624,0.2389819803496797
0,ALEX,49.05426904719816,-0.42275510204081646,0.09806451612903226,9,4.731316548632613,Real Estate,-0.7748429205021939,0.4876955263664796,0.43938585731966706,-0.01511823789878372
0,ALG,24.556521540102754,0.27071823204419876,0.08006174622490968,9,1.4977199333821654,Industrials,2.266671783646339,0.2010981977231619,0.3582224644637467,0.44839776430131284
0,ALGN,57.07948733598757,0.666666666666667,0.36443047985227905,10,11.822631702882815,Healthcare,3.800362405682559,0.33985274042262353,0.9519877972118861,0.17023052371889125
0,ALGT,16.289307536319118,-0.2772727272727273,0.10342221449321302,9,1.8504194164089085,Industrials,-0.23192567489136973,0.29463044222605717,0.716030230410605,0.3189396854169888
0,ALJJ,12.682926364061311,-0.18945634266886335,0.21742079003163556,8,0.43380721438743813,Industrials,-0.6499413585040174,0.3846499995154929,0.10771427012313624,0.1576870981639631
0,ALK,11.167420952568227,-0.09549795361527981,0.3375484741190356,9,1.1738976877292695,Industrials,-0.5848608146912808,0.2815354739070014,1.3132752743331357,0.36590974864097353
0,ALKS,323.4705981086282,-2.5454545454545454,0.21145402805976715,9,9.677747763653624,Healthcare,-0.07701240976668995,0.3171003096848068,0.5318031850746447,0.23997042654035375
0,ALL,15.509686988796457,0.3721881390593048,0.05446980894509224,10,0.8002806209955586,Financial Services,3.2551976190028795,0.12649210452891585,0.5298212133167723,0.4038969127137784
0,ALLE,20.168765666202574,0.18862275449101792,0.07605004468275246,9,3.088442217622697,Industrials,1.3222327623065526,0.1737027336282596,0.720647127423949,0.35478383674779834
0,ALLT,-20.230770111083984,7.666666666666667,-0.09269771713751397,8,2.3613926369288234,Technology,0.12158715488297507,0.28745982554476873,0.1574922471365516,0.1456130368877425
0,ALLY,12.23651442784986,0.11574074074074073,-0.035992801439712056,10,1.7173083287139161,Financial Services,2.277309723612758,0.22675030894307108,0.8502373045355499,0.4101935661860897
0,ALNY,-23.719040170835257,0.1294363256784969,0.9065713861617083,10,169.2807395506793,Healthcare,3.4670107311750873,0.6599470802335966,0.6306227779950005,0.17443927517640687
0,ALOT,28.80828936482958,-0.1563210351460046,0.040038876798580154,8,1.0473429662243139,Technology,0.11053402105328089,0.30381729646697747,0.18613533086476172,0.02344956160779212
0,ALRM,34.63302752293578,0.676923076923077,0.29808200500945975,9,5.70419717290398,Technology,1.1339598627693475,0.32605984611663896,0.8069277811038587,0.18270636755843608
0,ALRS,18.766999785076568,0.1028897110288971,0.02929859951920908,8,2.112206295485585,Financial Services,1.2724256487952312,0.13511183417265651,0.01932592319908007,0.09359462106215996
0,ALSN,17.143423078557742,0.030497003302482877,0.22921421584610369,9,2.04506752462469,Consumer Cyclical,1.2626767181893475,0.21541723769026885,1.2361475004896307,0.489256847451875
0,ALT,-3.010403638207504,-0.0,1.0531394999346104,9,214.7432191025278,Healthcare,-0.748042934584819,0.7376605810889438,0.012546332667048788,-0.14156721345729217
0,ALTA,27.96296366938838,-0.1692307692307692,0.12475885005503545,8,6.002183436956686,Financial Services,0.49847606195922134,0.28766917524849384,0.1255620001385846,0.4484854584522334
0,ALTR,205.79709624593727,0.0,0.06414570297535437,9,5.813793299569514,Technology,0.44793936877328705,0.6839988053663887,0.5448882976258704,-0.25544883197712515
0,ALV,13.951432459254503,-0.024691175163669834,0.027166229044637447,9,1.0009621411802576,Consumer Cyclical,0.47656413632676176,0.24281222540554648,0.7324197487729209,0.29420244069381607
0,ALX,25.287991093979336,-0.06927384873770677,0.016030951457679698,9,8.781058008818707,Real Estate,-0.3920247969771677,0.15602569569380112,0.14359787240764008,0.24926285686577376
0,ALYA,-20.051413146266597,-8.780000000000001,0.298468390060267,8,3.5828498164549365,Technology,-0.6037389992664852,0.28193109024929014,0.03452847513303229,-0.04540564096921366
0,AMAT,15.901538555438702,0.8465909090909088,0.35778290993071593,10,3.2414648799442833,Technology,2.266731573929875,0.26491927229711354,0.9526884531742517,0.3394714904366426
0,AMBA,23.228346456692915,-0.03422053231939175,-0.019205178697297178,9,7.601921991656935,Technology,0.26371907543814566,0.448187681410119,2.3043599567357833,0.1512451014713985
0,AMBC,-4.383561643835617,-1.3540252182347237,0.22944560585991733,8,1.2913927572211186,Financial Services,-0.7752608833034165,0.37540679501015123,0.8045663777029056,0.24066825430130623
