,ticker,min_1,max_1,var_1,max_1_peroids,buyHold_1,maxDrawBack
0,AMD,-0.5750479189307276,1.510575860032096,38.12226905343968,"(9, 50)",74.18425610017498,21.375739176781558
0,AME,-0.2436987062162871,0.043254256561603865,5.2117328472466955,"(9, 190)",-7.998356262687311,7.754647327256525
0,AMED,-0.32128541881408634,0.0,8.6221873624182,"(19, 190)",118.99810043946175,0.0
0,AMGN,-0.1826826264225656,0.07302993855237538,5.046029673144917,"(7, 60)",9.455366977562484,9.679827003570205
0,AMH,-0.07787734963357218,0.1378865146790802,3.4982887307768773,"(1, 80)",-9.56084215111227,3.1167153386396627
0,AMOV,-0.125460888446141,0.12905487199620413,3.804289157645808,"(11, 50)",-18.553089059162975,11.902264882215054
0,AMP,-0.0804771751710599,0.10208736729820833,3.7995319462884662,"(1, 180)",-39.27566624635844,3.4031292848065786
0,AMT,-0.09853601536707979,0.08221410182374278,3.333992933922018,"(5, 50)",11.532546859808225,6.162383011093751
0,AMX,-0.12284393080535772,0.10973408912853122,3.484220793717555,"(1, 130)",-17.687858964682302,6.066813621586959
0,AMZN,-0.10710240074392063,0.33609916192272826,7.292775196008615,"(15, 70)",28.907853995573806,14.814382993526074
0,AN,-0.038201479757317025,0.13114678905173727,4.316118691000038,"(1, 130)",-31.889379531474603,4.49606459089019
0,ANET,-0.25949741987338404,0.14277529506338182,7.252452444607331,"(13, 80)",-11.80066339913457,11.803561066760635
0,ANGI,-0.04015095404315594,0.5561698119624221,15.864444874206876,"(7, 70)",53.11319771845125,18.765663561258815
0,ANSS,-0.2284225120242147,0.16567525628895963,6.480564560251043,"(1, 90)",-2.855211543575664,8.5018994093697
0,ANTM,-0.15837420247395784,0.12005161404079856,4.618651069445659,"(1, 90)",15.417778862847232,7.671533265709837
0,AON,-0.18532156548242507,0.04080601186059729,4.255879989698434,"(1, 120)",7.44134487386523,7.262028015132884
0,AOS,-0.1511180278493386,0.19137509933266705,6.394574816526916,"(1, 110)",-30.317332525325213,4.429970489610057
0,APA,-0.10290740205083126,0.24316992297800044,7.248194924355525,"(3, 70)",-37.866356267489245,12.753761839896097
0,APD,-0.21782008289053645,-0.00027171897176048176,5.482738945554729,"(11, 190)",-2.990058095931214,5.7972679659711135
0,APH,-0.11790880083891386,0.10254331084845214,3.8976841947828627,"(9, 60)",-8.714817427478927,5.915899992111913
0,APO,-0.04509954488906509,0.17203559945612512,3.6395875876467416,"(5, 80)",-27.90490600654382,6.511716886380579
0,APPF,-0.059643400261201185,0.7766795551346009,20.325540991361265,"(1, 60)",40.096384071442024,14.165683916580598
0,APPN,-0.41449727822161153,0.17587453969667943,11.882550562214458,"(5, 90)",-15.173673334986916,21.109459584461874
0,APTV,0.0,0.240815143606794,7.551604524413665,"(17, 50)",-27.553303755236726,9.14197308097042
0,AQN,-0.10600372684989745,0.017437220712712254,2.73922766542398,"(13, 90)",-10.57347958162752,6.04784494014402
0,ARCC,-0.15434533275964057,0.04870321589708082,3.4995774362078533,"(3, 50)",-1.0752692712329925,5.8170171916975075
0,ARE,-0.25372066352203615,0.043389319499940404,6.917510109013797,"(19, 170)",-12.977099236641221,3.0434786624780887
0,ARES,-0.4421199588775635,0.04018002510070806,12.644802665754224,"(1, 180)",-9.700002670288088,12.289741187452528
0,ARGX,-0.40555460789052267,0.0,7.816526913268663,"(19, 190)",54.237562016623976,0.0
0,ARMK,-0.029132813111845124,0.15995351585875506,5.186143767760984,"(5, 80)",-33.224830425125454,6.004509010023736
0,ARW,-0.21599745385440816,0.058246961052035084,7.781147340607882,"(19, 160)",-15.308643859109761,8.615541650677816
0,ARWR,-1.188292870018199,0.3763684883784191,30.47526619047835,"(17, 160)",229.53928614764817,24.643248638458306
0,ASML,-0.19492579281256206,0.16066155884820055,7.37269563471364,"(13, 140)",-10.393939455010448,5.441086826691502
0,ASND,-0.27550044509545224,0.09180094226816404,8.512135233582155,"(11, 90)",50.09950001845669,13.46584229289369
0,ASX,-0.08417184757797769,0.22782209966174527,4.372432374724233,"(17, 70)",-43.251532844975046,4.998916861962695
0,ATH,-0.08010335463327534,0.15323891373723986,3.7700020000942858,"(1, 60)",-23.621745321793142,6.004587855345904
0,ATHM,-0.24392378037097262,0.3148401810152326,10.272919338390514,"(5, 70)",23.028927831962864,13.659351508859107
0,ATO,-0.08476898330172111,0.06850928130535539,1.7869232773325205,"(19, 60)",6.784594216629514,7.372387529146817
0,ATR,-0.08865802272648704,0.14174929195972719,3.722040714720297,"(7, 70)",7.380838816776625,7.444433108201084
0,ATUS,-0.49994376461631507,0.03628410271583671,14.41199568507153,"(15, 170)",-23.37723076128061,10.714689843547427
0,ATVI,-0.10611265784255264,0.22819943770138384,7.701253198693624,"(1, 170)",-25.96789386568592,11.333894941568246
0,AU,0.03647504328302209,0.2934099366473395,6.925207644214705,"(1, 120)",19.157088892589513,6.522896425045392
0,AUY,-0.3201894036256472,0.09362779506291563,9.360657950459295,"(3, 150)",-26.813883993494557,5.546386747577751
0,AVAL,0.0,0.18317755799448077,6.5176858034711005,"(5, 80)",-31.892527594442445,4.348906301936508
0,AVB,-0.1520331535839572,0.031003918806392416,4.303757319386987,"(3, 60)",-3.051680978777138,5.271061832536546
0,AVGO,-0.4433845002368968,0.10443544122790183,12.47814724512627,"(7, 110)",-0.7468154611594335,9.685669282513825
0,AVY,-0.20431600839094244,0.09288752934235944,7.195844282107897,"(1, 180)",-22.62266843817915,3.656677973340988
0,AWK,-0.1777231656588043,0.05476919320913476,4.5429621134370635,"(7, 110)",-1.0329697158310447,7.970867410016138
0,AXP,-0.2270350236857005,0.06267923396383268,5.605204917420167,"(7, 80)",-4.612459589570261,8.109349023404926
0,AXTA,-0.08531321654309809,0.1338660738761266,5.1326860970726464,"(3, 90)",-29.03424835456605,2.9668349935779244
0,AYX,-0.8076205328807535,0.07935702537955014,20.745243976676175,"(7, 100)",133.20267010861718,41.413318819938276
0,AZN,-0.22457993138091714,0.085890994273083,4.981399245623173,"(3, 130)",7.321219902023768,6.22977402539441
0,AZO,-0.08887973559324858,0.16463005176156886,6.376841466636389,"(17, 120)",17.814780518665117,6.4572648885329915
0,AZPN,0.0006762418926886671,0.23112149911556545,6.352019487444775,"(1, 50)",23.124527841244102,15.97965071351618
0,BA,-0.3133774471847265,0.024710036057692175,8.963231838452668,"(5, 190)",8.368554522400684,8.640528483184644
0,BABA,-0.3023587937703306,0.16641363403005993,7.93715581020361,"(19, 100)",-19.59704977775586,8.180902251299965
0,BAC,-0.036376468434053066,0.1115764573041127,3.3421222591952726,"(3, 60)",-17.411765731683293,4.660667608198104
0,BAH,-0.1798326102134724,0.1951726185351781,5.172022167585469,"(7, 50)",18.017780039816888,11.944262248827208
0,BAM,-0.15887458238691465,0.04919613600254347,4.7088447320480284,"(1, 70)",-11.96600836635655,7.109538768213128
0,BAP,-0.2767255614651706,0.03993507986137046,7.531681186100087,"(19, 150)",5.732694275339356,5.43981258874311
0,BAX,-0.10201839227903842,0.09093964962733803,2.9402513532093675,"(5, 50)",-0.7565441484422397,6.6580916265237065
0,BBD,-0.140933219909668,0.21520011901855463,6.259662892913907,"(3, 50)",-5.523801531110495,14.069082446580943
0,BBDO,-0.16296989132371276,0.26429909444514954,6.751757946476116,"(3, 50)",-9.241955687914594,11.129005764794712
0,BBL,-0.22196293000794043,0.09888172184411559,5.883532128813902,"(15, 80)",2.514654826700413,8.142781456026682
0,BBVA,-0.09481229518949674,0.17401404632349649,2.925383366629561,"(9, 60)",-38.262911428733894,4.7382448847404115
0,BBY,-0.07859359392420351,0.19775559895942463,5.495507135360762,"(1, 110)",-24.230882504980734,6.976902340408902
0,BC,-0.03739236379484301,0.24349152321994838,5.073492404219401,"(3, 80)",-16.17673777688803,7.382644084792541
0,BCE,-0.09579100255546613,0.020049927747856522,2.408833562780232,"(1, 180)",-17.2772670251508,2.770730759546979
0,BCH,-0.08323347344152865,0.0586179692426827,2.120805693384969,"(1, 60)",-12.128355923702138,5.604405108383328
0,BCS,0.0,0.21318763829581,8.48693873353464,"(19, 60)",-30.874312668304416,3.5030660665498212
0,BDX,-0.12917575012389937,0.11039102483247487,5.955430195296912,"(7, 80)",4.016922933075717,8.53542474558866
0,BEN,-0.1982133350903429,0.044299694536616085,5.613171164609095,"(1, 160)",-33.08201825633736,3.427061062530264
0,BEP,-0.03271593258773542,0.089370201974045,2.247632624398989,"(15, 170)",-25.933314987139987,2.465974666049274
0,BERY,-0.346989541877863,0.0072772989670411015,7.576305225491632,"(3, 180)",-20.369120071565938,3.167313953353369
0,BFAM,-0.1287255437323387,0.10499981819315152,3.804590448121397,"(3, 70)",19.095741434300194,8.463834055226572
0,BG,-0.06624125295010652,0.12738063935979826,4.065984565476096,"(1, 170)",-21.091779580300486,2.258078613695717
0,BGNE,-0.24931124930715653,0.21930309747849752,10.169612470044674,"(19, 140)",38.68517217298941,18.654631442389878
0,BHC,-0.2632266274235391,0.2836085596340949,10.610168429065528,"(13, 70)",-9.689740394838452,21.158700662207423
0,BHP,-0.30108259558040196,-0.014973262032085377,6.038573504262428,"(19, 100)",3.7860972358581213,8.889663830703384
0,BHVN,-0.5413639843623987,0.044253713314663656,11.193758266696307,"(19, 50)",28.712863531061107,45.29945548880132
0,BIDU,-0.13857328099573318,0.18091249350183602,8.086492925151006,"(7, 140)",-30.73702936824847,4.146746444296568
0,BIIB,-0.26363509737259916,0.23044748757607203,9.474957375023102,"(19, 60)",-8.279619132255478,9.27878564191649
0,BILI,-0.46299994793716837,0.21600002140901475,13.328122656953141,"(11, 70)",48.673463380123394,17.04623733955349
0,BIO,0.04706752949225956,0.3846348461849223,5.875846961215258,"(19, 70)",-3.079562115521439,7.239337707935371
0,BIP,-0.14537391659367171,0.06398579113606928,4.853635839031743,"(5, 170)",-24.391879902758372,6.069303284658771
0,BK,-0.13672390540085066,0.08038327761007502,4.699146540286769,"(5, 120)",-13.598675153612383,5.8999968623214425
0,BKI,0.029966527625128636,0.16188188335990716,3.490671739504194,"(19, 70)",0.1783764409732269,7.033901808144245
0,BKNG,-0.283506177172672,0.12675828816557067,8.92464217250029,"(15, 140)",-1.1205129870206831,7.008029331908371
0,BKR,-0.0874611582965874,0.25629134423391253,6.995498855540003,"(17, 50)",-31.977293227402402,18.52070666464002
0,BL,-0.13015223127845021,0.20697328050837194,4.744177666711459,"(1, 90)",23.386115315138255,14.687748913895255
0,BLD,0.0,0.2655426829059955,9.964677296384593,"(17, 60)",-40.634877789999905,5.940603128186848
0,BLDP,-0.1575785033257785,0.23008965179982543,8.598657903145014,"(19, 50)",-43.49775875846146,15.27928157996317
0,BLK,-0.005278685392364757,0.14962332282157975,5.273112529262782,"(1, 110)",-24.98747601677802,5.208666044268837
0,BLL,0.0,0.1871197563797362,5.03669367702407,"(5, 50)",18.179434678260996,6.825862976457903
0,BMO,0.02997632933974348,0.12613120804428846,1.8309558916275321,"(5, 110)",-18.2760828545543,4.0540821242367855
0,BMRN,-0.2211573561828153,0.15202384726920215,6.426239305744308,"(19, 90)",-5.571811292534912,9.680039135053535
0,BMY,-0.1573289515261338,0.24614011295728377,9.118299880476329,"(1, 50)",-16.824106798598027,3.74873675592087
0,BNS,-0.10212759210975564,0.09790024253865814,4.378992564260558,"(5, 150)",-22.530199193585542,2.1014256030859766
0,BP,-0.14402746219155305,0.15933897991951085,5.809323188620515,"(1, 60)",-9.153595252289248,5.457358435336596
0,BPMC,-0.23799644756334193,0.22433824021452065,8.641986558186751,"(11, 70)",-32.74685037051047,9.154669631806128
0,BR,-0.0327468561546308,0.185447443126868,2.9015523002473027,"(1, 70)",5.412253049655313,9.418496710365057
0,BRKR,-0.24749572090480632,0.015176833885303553,5.466937781875941,"(1, 90)",-11.768114394035889,10.901196031993354
0,BRKS,-0.2731806379819013,0.11820148938356434,8.481699326474116,"(19, 170)",8.992505438166898,12.122350260411888
0,BRO,-0.1258780901077996,0.14094866828294617,5.266541988065532,"(5, 60)",5.285574949825467,4.309229218664855
0,BSAC,-0.27733958273470727,0.04966740962840732,7.182399283637027,"(5, 140)",-5.891671296583834,4.703266693173623
0,BSBR,-0.25624247295658875,0.17280807775663454,8.065619160414231,"(1, 70)",12.121220294729685,16.46204653698751
0,BSMX,-0.10010746653279345,0.1599461904652948,4.803116201261038,"(1, 80)",-18.279571546434802,12.35341953133318
0,BSX,-0.14617486440349892,0.26568570367282374,5.544989925514807,"(15, 60)",40.01602815228167,8.009002480120778
0,BTG,-0.166855414204664,0.21968556188847543,6.278250415662002,"(11, 60)",-8.490565259699679,6.222897618558258
0,BTI,0.0,0.1559208091147095,5.3799825780482555,"(5, 120)",-52.75439343721074,3.2767114702775895
0,BUD,0.0,0.21750824808607616,7.293755817375282,"(11, 50)",-41.386088650606304,6.063534969620003
0,BUFF,-0.22574612485103074,0.04495374132091312,4.06911683095229,"(1, 50)",-8.346257104918141,5.059325295389316
0,BURL,-0.26914617848440126,0.013067854404594348,7.813604686295306,"(17, 130)",28.54593921430908,5.566219611766929
0,BWA,-0.22812007668892542,0.15975471601034652,5.086462956072867,"(1, 90)",-32.697545519293655,4.983034042419448
0,BWXT,0.0,0.2521891009114683,9.792950012715549,"(13, 60)",-38.675671053076385,4.678435434677067
0,BX,-0.12776399489033197,0.2104755471198152,7.211190741255297,"(13, 50)",-6.423723787652613,9.467735548104395
0,BXP,-0.2266584527360791,0.023728787456968714,5.953963425235812,"(1, 190)",-13.935116384690938,6.372674581353352
0,C,-0.03428687053173929,0.1503848287516325,4.678848801875937,"(9, 70)",-30.776398884964294,5.5733626364972135
0,CABO,-0.11517818882484987,0.26475074619784533,7.640874793365938,"(7, 70)",16.312288343522162,6.25861433217267
0,CACC,-0.16325578307749455,0.30434992589379317,10.6822616862147,"(13, 70)",16.974344745736136,9.88743022034364
0,CACI,0.02203065959018624,0.3171690343421667,5.774376309349801,"(1, 60)",8.32521608423904,6.323027274209719
0,CAE,-0.11002137088128072,0.0598072904009721,3.6486603969911062,"(17, 120)",-2.0342669266977698,7.807424075702677
0,CAG,-0.1407804072776485,0.20732479372996604,7.170160153501297,"(3, 180)",-43.86942821859511,5.977934261340072
0,CAH,-0.2314878166175508,0.15173101253007415,7.50131032202449,"(3, 50)",-28.23339022405009,8.84541451687606
0,CAJ,-0.002016010538737123,0.05876265869140629,1.5615049376086585,"(15, 70)",-26.799997965494793,1.6507314814769907
0,CASY,-0.1703928470374576,0.15534022513321988,8.037870778343962,"(17, 80)",14.118590002359399,7.928155365822052
0,CAT,-0.37794693430884185,0.06892101470656131,11.526078265394563,"(3, 110)",-20.025270983268438,8.397207351086545
0,CB,-0.17285341443286384,0.014323059269485405,3.987655217550581,"(5, 60)",-12.5802475066907,4.58382553626157
0,CBOE,-0.2621636042071884,0.027937261058299967,5.651152064302355,"(1, 100)",-23.14221214934674,5.291032275345199
0,CBRE,-0.175256397783494,0.11217948639573105,5.596141320425801,"(19, 120)",-8.195974830683506,6.4709870133671945
0,CBSH,-0.11156745054153694,0.10079777987830596,4.280590349557562,"(7, 50)",4.533915879055561,10.130277911526042
0,CCEP,0.0,0.11865593526416807,4.3624775779306315,"(7, 110)",14.919760791322002,5.428667952422951
0,CCI,-0.18350861590785028,0.011994964171595512,3.563815679557911,"(5, 50)",-1.8366043623598727,7.658076189403024
0,CCJ,-0.31194840180506256,0.05696438791200831,8.090316295234672,"(7, 50)",20.88266510602159,14.062993063089321
0,CCK,-0.4568913380723497,0.06799138970270802,10.305972562996219,"(1, 60)",-27.900020956996798,7.019060793083165
0,CCL,-0.2020232037100511,0.11871466609765902,4.468379303675981,"(3, 180)",-27.25379256491568,6.076481815853266
0,CDK,-0.002705899349054741,0.14047055411735632,4.564749411586275,"(1, 110)",-33.64145650481202,2.5697059953386336
0,CDNS,-0.26566680908203133,0.05773345947265618,6.9541602373592335,"(7, 70)",3.809520176478798,12.48963185788169
0,CDW,-0.2680137808325501,0.09739554606625611,8.866829240480499,"(1, 50)",15.445283413994693,10.424660281310059
0,CE,-0.008538129177297238,0.12676909566742034,2.958595205857228,"(13, 60)",-16.48045095546089,8.802827834945306
0,CEA,-0.4709403892643731,0.16437628080522182,13.785863409629515,"(5, 110)",-23.361667596893522,8.95423532491961
0,CEO,-0.1736176643314553,0.10527743920906185,7.293090912680891,"(19, 60)",4.468429392497741,13.985317808966474
0,CERN,-0.15492225698148854,0.21309843533605588,5.6888896970513905,"(1, 130)",-22.605482727751813,5.389460053274486
0,CF,-0.26539899454336324,0.3228885019009402,9.85661821051317,"(19, 90)",-0.7932807926880336,15.432307123964835
0,CFG,0.0,0.17973559057730992,5.806813503348642,"(11, 50)",-30.035418587151376,5.39709374957501
0,CFR,-0.08584214077085817,0.16063794579647617,5.026430527648774,"(19, 100)",-8.183816621722261,5.869102481352815
0,CG,-0.09008698670760462,0.24226093458092723,5.856408641446734,"(19, 80)",-29.521743110988453,6.912874840107303
0,CGC,-0.3992292629184061,0.48444680206837876,16.47536685545421,"(5, 70)",14.114985495817912,38.90646701451036
0,CGNX,-0.09773282050098275,0.10531399947822462,5.1162735862274085,"(1, 190)",-37.84048318916897,6.504420761818624
0,CHD,-0.028715756673053927,0.23053727272380975,9.416407081424124,"(1, 110)",31.855396535764214,7.130470651352522
0,CHDN,-0.2369628378869859,0.12219710436225073,6.844239827088843,"(17, 80)",2.8687931592396243,8.858359797793888
0,CHE,-0.1405100317062271,0.12439472625154568,6.258542519550592,"(15, 50)",14.892145049506889,9.490183995790183
0,CHGG,-0.33188985347713074,0.004452635868256172,6.216575402071536,"(9, 50)",72.47706486233434,17.37889840229329
0,CHH,-0.24136512025317858,0.04908997017083361,6.854516918222861,"(3, 190)",-7.686379334657989,6.897544644072179
0,CHKP,-0.10079732474746739,0.17056254922823944,4.370166467413645,"(19, 50)",-0.7954018621864511,5.903976877810616
0,CHRW,-0.17840864632994602,0.10159127035373139,4.808929001206115,"(5, 80)",-6.897698862672685,6.502910915301148
0,CHT,-0.10108067208726679,0.05001118992065612,2.2979521043661446,"(13, 60)",0.5879033518927823,3.9872269468573633
0,CHTR,-0.22149400965258303,0.11074910046949982,6.7034698574401475,"(19, 60)",-15.276418405085668,7.148270030065025
0,CI,-0.09460668254834492,0.131694862488142,4.561279075307794,"(5, 60)",-6.402465026211046,5.746151636376017
0,CIB,-0.22320152908487245,0.19707865747462638,8.342784171482931,"(5, 80)",-5.177588090358521,6.96385995485804
0,CIEN,-0.2131909626450379,0.28033245467895895,11.028201466182912,"(1, 110)",58.35707179410778,10.44173841899599
0,CIG,-0.3851675278444967,0.5633493111813186,28.128141799942945,"(1, 120)",69.85646402417495,8.96301909688651
0,CINF,-0.1698686361442978,0.022475768296804643,5.428241431976211,"(19, 130)",2.2157331936956126,9.097101382153095
0,CL,-0.14992969790611932,0.05987537071038718,3.784009511474591,"(11, 70)",-21.33103551304618,5.2561808448130325
0,CLF,-0.03185282544849943,0.5910898379377354,15.466617901162424,"(13, 70)",7.901906153252081,17.611623816425915
0,CLR,-0.12969855749304482,0.23150722824781522,8.33693226361081,"(5, 190)",-24.639580387584957,4.102744905385045
0,CLX,0.0,0.16488733015892287,5.538161882324212,"(19, 50)",3.219308260677445,8.078512994868756
0,CM,0.022103041431198678,0.09785804685934063,1.8762663998606572,"(1, 100)",-23.599872892894304,4.269551923258221
0,CMA,-0.07467956979856682,0.16762816483194976,5.359516209085134,"(15, 180)",-22.126833443227124,3.7202328151740094
0,CMCSA,-0.13256497962320568,0.08558978990597144,3.598831320348672,"(1, 100)",-16.079294167116977,6.067933579587658
0,CME,-0.2602820599574771,0.12388448557453335,7.55067727636402,"(7, 150)",27.846977690338058,7.84409989855806
0,CMG,-0.1954320902044656,0.2694987784051357,5.732800758486057,"(1, 50)",46.23239036567697,11.866968584638032
0,CMI,-0.26665537665811756,0.06836334847521641,6.453932403068763,"(1, 70)",-25.412653938544494,6.5914345785243285
0,CMS,-0.18271785954508257,0.0678582024122345,4.211556490350905,"(5, 110)",4.304707621441639,6.867121408854055
0,CNA,-0.17734378006506957,0.04149317021799881,3.8754970332309115,"(13, 180)",-16.994937422436816,2.083818815781951
0,CNC,-0.11667129127695774,0.37961273737683654,8.419580609066475,"(17, 50)",12.85005246629467,9.199396601670818
0,CNHI,-0.08527655735264017,0.10180863405970131,3.786981371478879,"(5, 180)",-31.539613086207662,4.370468167188693
0,CNI,-0.10759032205450514,0.18161617831567178,5.281437325808697,"(7, 80)",-10.252362455676478,5.350980359667824
0,CNP,-0.19981698455363373,0.015533618246480918,3.8604139880630823,"(15, 120)",-1.3737210216025586,5.012160990561785
0,CNQ,-0.1125559986736755,0.15846812146775258,5.444242442781308,"(1, 130)",-31.546101671584104,4.567878937163879
0,COF,-0.09316537840591699,0.12052758085534299,4.283199232898075,"(17, 190)",-25.069947550200546,2.6881400338191845
0,COG,-0.44245132235317675,-0.03555632496289585,9.328718584298711,"(19, 70)",-18.79194558524916,15.871023753470196
0,COLD,-0.13632009887695318,0.058240066528320256,3.131730367427248,"(11, 60)",44.285714285714285,12.47567411441554
0,COLM,-0.23608543151338202,0.028696183922358287,5.943700395325049,"(5, 170)",16.961323923325434,3.1874677456396516
0,CONE,-0.0731048245088659,0.23352150070907118,7.5194044932883415,"(7, 60)",-11.508740316087918,6.5800734722846554
0,COO,-0.2700808697621867,0.026012321444263575,6.8965768447927305,"(11, 110)",15.542398771006471,10.864409883461102
0,COP,-0.14848787104232064,0.2563403266679889,5.0535198852668355,"(5, 50)",12.7790903903213,7.4487502493635755
0,COR,0.06281181283772641,0.16529633047039027,2.3668280613046493,"(19, 60)",-23.837873200308167,5.122391557081257
0,COST,-0.14496523273056428,0.22043465260235995,6.37902160839879,"(19, 50)",8.625759506385533,10.004686486606163
0,COTY,0.0,0.2983157796715077,3.881691382816799,"(19, 50)",-67.41854761191355,5.154322763290069
0,COUP,-0.7689815367812749,0.26618599712980817,17.01954498232158,"(19, 50)",100.03162024436381,20.456597242586362
0,CP,-0.1787214517172181,0.136553564638922,4.925713749124925,"(19, 70)",-2.7128807253255505,9.371471969549866
0,CPB,-0.15246058337483714,0.06782152693781685,5.168625711747483,"(7, 180)",-30.58091586131312,1.9270715739374573
0,CPRI,-0.05830016535185001,0.2785818648640781,8.004788921901497,"(13, 70)",-40.93067503235368,11.84196252847736
